t,leader_x,leader_y,leader_th,v_leader,w_leader,follower_x,follower_y,follower_th,v_follower,w_follower,goal_x,goal_y,reward,reason
0.2,7.099919664378709,0.996787189973463,-0.08571428571428541,0.5,-0.4285714285714286,6.189116965070136,1.010068169542257,0.3000000000000007,0.45,1.5,9.889778816465983,0.8499645849885666,0.5094352515376344,
0.4,7.1991974549638105,0.9850321155644627,-0.17142857142857082,0.5,-0.4285714285714286,6.2712783060579405,1.0460225232192364,0.6000000000000014,0.45,1.5,9.889778816465983,0.8499645849885666,0.46998803335793166,
0.6000000000000001,7.297104430360749,0.9648210877221276,-0.25714285714285623,0.5,-0.4285714285714286,6.339144795070085,1.104651365698071,0.9000000000000021,0.45,1.5,9.889778816465983,0.8499645849885666,0.39073021132118846,
0.8,7.392921714305639,0.9363025047411212,-0.34285714285714164,0.5,-0.4285714285714286,6.38665412076657,1.1807175570915478,1.2000000000000028,0.45,1.5,9.889778816465983,0.8499645849885666,-0.24926098864905688,
1.0,7.485945773972362,0.8996857626558074,-0.42857142857142705,0.5,-0.4285714285714286,6.38665412076657,1.1807175570915478,1.0000000000000036,0.0,-1.0,9.889778816465983,0.8499645849885666,-0.4563463715874419,
1.2,7.5754935856213566,0.8552397177620653,-0.5142857142857125,0.5,-0.4285714285714286,6.443276295025871,1.2502670422326543,0.7000000000000028,0.45,-1.5,9.889778816465983,0.8499645849885666,-0.6001410273873076,
1.4,7.660907649661646,0.8032907125555968,-0.5999999999999979,0.5,-0.4285714285714286,6.517690445970566,1.3003747152562022,0.4136630091867364,0.45,-1.4316849540663341,9.889778816465983,0.8499645849885666,-0.7185308156573043,
1.5999999999999999,7.7415608183032845,0.7442201795811614,-0.6857142857142833,0.5,-0.4285714285714286,6.602697951168274,1.329381522561551,0.1874614885386503,0.45,-1.1310076032404286,9.889778816465983,0.8499645849885666,-0.8186996942424044,
1.7999999999999998,7.7415608183032845,0.7442201795811614,-0.7071428571428546,0.5,-0.4285714285714286,6.691936059013093,1.3401631215577177,0.008192343772060795,0.45,-0.8963457238329439,9.889778816465983,0.8499645849885666,-0.6740437110923991,
1.9999999999999998,7.7415608183032845,0.7442201795811614,-0.728571428571426,0.5,-0.4285714285714286,6.781771797541307,1.3360842886172966,-0.13464609919084936,0.45,-0.7141922148145473,9.889778816465983,0.8499645849885666,-0.5173859862648711,
2.1999999999999997,7.7415608183032845,0.7442201795811614,-0.7499999999999973,0.5,-0.4285714285714286,6.870308633368303,1.3201819665880736,-0.24950335346246533,0.45,-0.5742862713580776,9.889778816465983,0.8499645849885666,-0.35315082613758897,
2.4,7.7415608183032845,0.7442201795811614,-0.7714285714285687,0.5,-0.4285714285714286,6.9566577159807705,1.2949177159061493,-0.34319614146431476,0.45,-0.4684639400092469,9.889778816465983,0.8499645849885666,0.3159015070608988,
2.6,7.7415608183032845,0.7442201795811614,-0.79285714285714,0.5,-0.4285714285714286,7.040502991896223,1.2622620780391511,-0.41840721282302695,0.45,-0.3760553567935629,9.889778816465983,0.8499645849885666,0.3747908224546521,
2.8000000000000003,7.7415608183032845,0.7442201795811614,-0.8142857142857114,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.4794415830122265,0.45,-0.3051718509459994,9.889778816465983,0.8499645849885666,-20.303522985432373,
3.0000000000000004,7.7415608183032845,0.7442201795811614,-0.8357142857142827,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.5296201672177929,0.0,-0.25089292102783506,9.889778816465983,0.8499645849885666,-20.305664533194232,
3.2000000000000006,7.7415608183032845,0.7442201795811614,-0.8571428571428541,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.5657487478458023,0.0,-0.18064290314004205,9.889778816465983,0.8499645849885666,-20.307804008390832,
3.400000000000001,7.7415608183032845,0.7442201795811614,-0.8785714285714255,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.5917613258979681,0.0,-0.1300628902608289,9.889778816465983,0.8499645849885666,-20.309940429594445,
3.600000000000001,7.7415608183032845,0.7442201795811614,-0.8999999999999968,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6104903820955272,0.0,-0.09364528098779673,9.889778816465983,0.8499645849885666,-20.31207281481855,
3.800000000000001,7.7415608183032845,0.7442201795811614,-0.9214285714285682,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6239753025577706,0.0,-0.06742460231121407,9.889778816465983,0.8499645849885666,-20.31420018505685,
4.000000000000001,7.7415608183032845,0.7442201795811614,-0.9428571428571395,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6336844452905854,0.0,-0.04854571366407336,9.889778816465983,0.8499645849885666,-20.316321565028357,
4.200000000000001,7.7415608183032845,0.7442201795811614,-0.9642857142857109,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6406750280582116,0.0,-0.034952913838132545,9.889778816465983,0.8499645849885666,-20.318435978707,
4.400000000000001,7.7415608183032845,0.7442201795811614,-0.9857142857142822,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6457082476509033,0.0,-0.025166097963455855,9.889778816465983,0.8499645849885666,-20.320542444106266,
4.600000000000001,7.7415608183032845,0.7442201795811614,-1.0071428571428536,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6493321657576399,0.0,-0.018119590533687543,9.889778816465983,0.8499645849885666,-20.32264001798265,
4.800000000000002,7.7415608183032845,0.7442201795811614,-1.028571428571425,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6519413867944905,0.0,-0.01304610518425635,9.889778816465983,0.8499645849885666,-20.324727724310087,
5.000000000000002,7.7415608183032845,0.7442201795811614,-1.0499999999999963,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6538200259410232,0.0,-0.009393195732665394,9.889778816465983,0.8499645849885666,-20.326804604943916,
5.200000000000002,7.7415608183032845,0.7442201795811614,-1.0714285714285676,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6551726461265268,0.0,-0.0067631009275197045,9.889778816465983,0.8499645849885666,-20.328869706209826,
5.400000000000002,7.7415608183032845,0.7442201795811614,-1.092857142857139,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6561465326600899,0.0,-0.00486943266781461,9.889778816465983,0.8499645849885666,-20.330922081884072,
5.600000000000002,7.7415608183032845,0.7442201795811614,-1.1142857142857103,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6568477309642553,0.0,-0.003505991520826246,9.889778816465983,0.8499645849885666,-20.33296078723304,
5.8000000000000025,7.7415608183032845,0.7442201795811614,-1.1357142857142817,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6573525937432549,0.0,-0.0025243138949947227,9.889778816465983,0.8499645849885666,-20.334984886463808,
6.000000000000003,7.7415608183032845,0.7442201795811614,-1.157142857142853,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.657716094944135,0.0,-0.0018175060043952305,9.889778816465983,0.8499645849885666,-20.336993452724144,
6.200000000000003,7.7415608183032845,0.7442201795811614,-1.1785714285714244,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.657977815808767,0.0,-0.0013086043231631981,9.889778816465983,0.8499645849885666,-20.338985550221132,
6.400000000000003,7.7415608183032845,0.7442201795811614,-1.1999999999999957,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6581662548313023,0.0,-0.0009421951126783234,9.889778816465983,0.8499645849885666,-20.340960284885096,
6.600000000000003,7.7415608183032845,0.7442201795811614,-1.221428571428567,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6583019309275286,0.0,-0.000678380481128915,9.889778816465983,0.8499645849885666,-20.342916741784737,
6.800000000000003,7.7415608183032845,0.7442201795811614,-1.2428571428571384,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6583996177168103,0.0,-0.0004884339464120479,9.889778816465983,0.8499645849885666,-20.344854020889926,
7.0000000000000036,7.749613136363751,0.7205524764003901,-1.2857142857142811,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6584699522050936,0.0,-0.00035167244141769415,9.889778816465983,0.8499645849885666,0.1880884977019563,
7.200000000000004,7.749613136363751,0.7205524764003901,-1.3071428571428525,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6585205930366573,0.0,-0.00025320415782106306,9.889778816465983,0.8499645849885666,0.18627966362602855,
7.400000000000004,7.749613136363751,0.7205524764003901,-1.3285714285714239,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6585570544353843,0.0,-0.00018230699363188662,9.889778816465983,0.8499645849885666,0.18449584561951304,
7.600000000000004,7.749613136363751,0.7205524764003901,-1.3499999999999952,0.5,-0.4285714285714286,7.121869084897957,1.2238276946650288,-0.6585833066424662,0.0,-0.00013126103541418743,9.889778816465983,0.8499645849885666,0.18273786622650767,
7.800000000000004,7.749613136363751,0.7205524764003901,-1.3714285714285666,0.5,-0.4285714285714286,7.192946800222543,1.1686195096105552,-0.6634009267228222,0.45,-0.024088100401784194,9.889778816465983,0.8499645849885666,-20.498969313319847,
8.000000000000004,7.749613136363751,0.7205524764003901,-1.5714285714285667,0.0,-1.0,7.192946800222543,1.1686195096105552,-0.6674126418560569,0.0,-0.02005857566617246,9.889778816465983,0.8499645849885666,-20.520816349983214,
8.200000000000003,7.749613136363751,0.7205524764003901,-1.771428571428567,0.0,-1.0,7.192946800222543,1.1686195096105552,-0.6703010767519864,0.0,-0.014442174479643998,9.889778816465983,0.8499645849885666,-20.520816349983214,
8.400000000000002,7.749613136363751,0.7205524764003901,-1.971428571428567,0.0,-1.0,7.192946800222543,1.1686195096105552,-0.6723807498770551,0.0,-0.010398365625342708,9.889778816465983,0.8499645849885666,-20.520816349983214,
8.600000000000001,7.749613136363751,0.7205524764003901,-2.1714285714285664,0.0,-1.0,7.192946800222543,1.1686195096105552,-0.6738781145271044,0.0,-0.007486823250246476,9.889778816465983,0.8499645849885666,-20.520816349983214,
8.8,7.749613136363751,0.7205524764003901,-2.3714285714285657,0.0,-1.0,7.192946800222543,1.1686195096105552,-0.67495621707514,0.0,-0.005390512740177388,9.889778816465983,0.8499645849885666,-20.520816349983214,
9.0,7.675654228627535,0.6532892513492049,-2.457142857142851,0.5,-0.4285714285714286,7.192946800222543,1.1686195096105552,-0.6757324509097256,0.0,-0.003881169172927645,9.889778816465983,0.8499645849885666,-20.555275085385965,
9.2,7.597507070350419,0.5909002786550179,-2.4857142857142795,0.5,-0.1428571428571429,7.192946800222543,1.1686195096105552,-0.6762913392706267,0.0,-0.00279444180450783,9.889778816465983,0.8499645849885666,-20.540522457142266,
9.399999999999999,7.517609507138664,0.5307692412995196,-2.514285714285708,0.5,-0.1428571428571429,7.192946800222543,1.1686195096105552,-0.6766937388904761,0.0,-0.0020119980992462593,9.889778816465983,0.8499645849885666,-20.51955673195878,
9.599999999999998,7.436026757056067,0.4729452225046855,-2.5428571428571365,0.5,-0.1428571428571429,7.192946800222543,1.1686195096105552,-0.6769834666167664,0.0,-0.001448638631457033,9.889778816465983,0.8499645849885666,-20.477035791654977,
9.799999999999997,7.352825413735598,0.41747542234014423,-2.571428571428565,0.5,-0.1428571428571429,7.192946800222543,1.1686195096105552,-0.7164886763717639,0.0,-0.19752604877498461,9.889778816465983,0.8499645849885666,-20.41477909781495,
9.999999999999996,7.268073392020946,0.36440511919512963,-2.5999999999999934,0.5,-0.1428571428571429,7.192946800222543,1.1686195096105552,-0.7846405485941315,0.0,-0.3407593611118357,9.889778816465983,0.8499645849885666,0.16489175460776506,
10.199999999999996,7.1818398725296015,0.3137776328190445,-2.628571428571422,0.5,-0.1428571428571429,7.192946800222543,1.1686195096105552,-0.8729351757118717,0.0,-0.44147313558869994,9.889778816465983,0.8499645849885666,0.25949175856551343,
10.399999999999995,7.093206417865803,0.2675350962084664,-2.7142857142857073,0.5,-0.4285714285714286,7.192946800222543,1.1686195096105552,-0.9742129673916935,0.0,-0.5063889583991076,9.889778816465983,0.8499645849885666,0.321619174066855,
10.599999999999994,7.070454290102763,0.25717456136443884,-2.75714285714285,0.5,-0.4285714285714286,7.192946800222543,1.1686195096105552,-1.082535496597819,0.0,-0.5416126460306268,9.889778816465983,0.8499645849885666,0.2965228648818269,
10.799999999999994,7.070454290102763,0.25717456136443884,-2.7785714285714214,0.5,-0.4285714285714286,7.2318134503498825,1.0874921956418908,-1.1931677037908792,0.45,-0.5531610359653036,9.889778816465983,0.8499645849885666,0.2281378837264314,
10.999999999999993,7.070454290102763,0.25717456136443884,-2.7857142857142785,0.5,-0.1428571428571429,7.2318134503498825,1.0874921956418908,-1.3169635985728116,0.0,-0.6189794739096612,9.889778816465983,0.8499645849885666,0.24468554161032852,
11.199999999999992,7.070454290102763,0.25717456136443884,-2.7928571428571356,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.4349252080400512,0.45,-0.5898080473361986,9.889778816465983,0.8499645849885666,-20.419062400837333,
11.399999999999991,7.070454290102763,0.25717456136443884,-2.7999999999999927,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.5396041042396464,0.0,-0.5233944809979743,9.889778816465983,0.8499645849885666,-20.418831587810907,
11.59999999999999,7.070454290102763,0.25717456136443884,-2.80714285714285,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.6149729095033547,0.0,-0.3768440263185409,9.889778816465983,0.8499645849885666,-20.41859595872918,
11.79999999999999,7.070454290102763,0.25717456136443884,-2.814285714285707,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.6692384492932244,0.0,-0.2713276989493494,9.889778816465983,0.8499645849885666,-20.41835550763169,
11.99999999999999,7.070454290102763,0.25717456136443884,-2.821428571428564,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.7083096379419307,0.0,-0.19535594324353178,9.889778816465983,0.8499645849885666,-20.418110264320763,
12.199999999999989,7.070454290102763,0.25717456136443884,-2.828571428571421,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.7364408937689997,0.0,-0.14065627913534298,9.889778816465983,0.8499645849885666,-20.417860240717324,
12.399999999999988,7.070454290102763,0.25717456136443884,-2.8357142857142783,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.756695397964489,0.0,-0.1012725209774464,9.889778816465983,0.8499645849885666,-20.417605436821372,
12.599999999999987,7.070454290102763,0.25717456136443884,-2.8428571428571354,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.771278640985241,0.0,-0.07291621510376131,9.889778816465983,0.8499645849885666,-20.417345870514307,
12.799999999999986,7.070454290102763,0.25717456136443884,-2.8499999999999925,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.7817785759601823,0.0,-0.052499674874708545,9.889778816465983,0.8499645849885666,-20.41708156563798,
12.999999999999986,7.070454290102763,0.25717456136443884,-2.8571428571428497,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.7893385291421402,0.0,-0.03779976590979075,9.889778816465983,0.8499645849885666,-20.416812528152857,
13.199999999999985,7.046458885072213,0.2501588263765797,-2.871428571428564,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.7947816954331501,0.0,-0.027215831455049688,9.889778816465983,0.8499645849885666,-20.391011394043357,
13.399999999999984,7.046458885072213,0.2501588263765797,-2.878571428571421,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.798700775162677,0.0,-0.019595398647635775,9.889778816465983,0.8499645849885666,-20.390733380098734,
13.599999999999984,7.046458885072213,0.2501588263765797,-2.885714285714278,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8015225125679364,0.0,-0.014108687026298304,9.889778816465983,0.8499645849885666,-20.3904506693081,
13.799999999999983,7.046458885072213,0.2501588263765797,-2.8928571428571352,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8035541634997236,0.0,-0.010158254658935028,9.889778816465983,0.8499645849885666,-20.390163285513314,
13.999999999999982,7.046458885072213,0.2501588263765797,-2.8999999999999924,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.812828854900698,0.0,-0.04637345700487278,9.889778816465983,0.8499645849885666,-20.38987124063531,
14.199999999999982,7.046458885072213,0.2501588263765797,-2.9071428571428495,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8195066327093996,0.0,-0.033388889043508826,9.889778816465983,0.8499645849885666,-20.389574540634545,
14.39999999999998,7.046458885072213,0.2501588263765797,-2.9142857142857066,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.824314632731665,0.0,-0.02404000011132643,9.889778816465983,0.8499645849885666,-20.389273209352883,
14.59999999999998,7.046458885072213,0.2501588263765797,-2.9214285714285637,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8277763927476962,0.0,-0.017308800080154806,9.889778816465983,0.8499645849885666,-20.388967264671717,
14.79999999999998,7.046458885072213,0.2501588263765797,-2.928571428571421,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8302688599592387,0.0,-0.012462336057711187,9.889778816465983,0.8499645849885666,-20.388656706591043,
14.999999999999979,7.046458885072213,0.2501588263765797,-2.935714285714278,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.832063436351549,0.0,-0.00897288196155168,9.889778816465983,0.8499645849885666,-20.38834157087365,
15.199999999999978,7.046458885072213,0.2501588263765797,-2.942857142857135,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.833355531354012,0.0,-0.006460475012317435,9.889778816465983,0.8499645849885666,-20.38802186944047,
15.399999999999977,7.046458885072213,0.2501588263765797,-2.949999999999992,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8342858397557857,0.0,-0.004651542008869125,9.889778816465983,0.8499645849885666,-20.387697602291496,
15.599999999999977,7.046458885072213,0.2501588263765797,-2.9571428571428493,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8349556618050626,0.0,-0.0033491102463858446,9.889778816465983,0.8499645849885666,-20.38736880518952,
15.799999999999976,7.046458885072213,0.2501588263765797,-2.9642857142857064,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.835437933680542,0.0,-0.002411359377398181,9.889778816465983,0.8499645849885666,-20.38703548409501,
15.999999999999975,7.046458885072213,0.2501588263765797,-2.9714285714285635,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.835785169430887,0.0,-0.0017361787517271132,9.889778816465983,0.8499645849885666,-20.386697650928888,
16.199999999999974,7.046458885072213,0.2501588263765797,-2.9785714285714207,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.836035179171136,0.0,-0.0012500487012439441,9.889778816465983,0.8499645849885666,-20.386355341453942,
16.399999999999974,7.046458885072213,0.2501588263765797,-2.9857142857142778,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.836215186184115,0.0,-0.0009000350648954657,9.889778816465983,0.8499645849885666,-20.3860085675911,
16.599999999999973,7.046458885072213,0.2501588263765797,-2.992857142857135,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.83634479123346,0.0,-0.0006480252467249591,9.889778816465983,0.8499645849885666,-20.385657329340372,
16.799999999999972,7.046458885072213,0.2501588263765797,-2.999999999999992,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8364381068689881,0.0,-0.0004665781776417965,9.889778816465983,0.8499645849885666,-20.38530166246453,
16.99999999999997,7.046458885072213,0.2501588263765797,-3.007142857142849,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8365052941265687,0.0,-0.0003359362879025163,9.889778816465983,0.8499645849885666,-20.384941590805443,
17.19999999999997,7.046458885072213,0.2501588263765797,-3.0142857142857062,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.836553668952027,0.0,-0.00024187412728968736,9.889778816465983,0.8499645849885666,-20.384577114363108,
17.39999999999997,7.046458885072213,0.2501588263765797,-3.0214285714285634,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8365884988263566,0.0,-0.0001741493716481024,9.889778816465983,0.8499645849885666,-20.38420824505845,
17.59999999999997,7.046458885072213,0.2501588263765797,-3.0285714285714205,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366135763358735,0.0,-0.00012538754758670834,9.889778816465983,0.8499645849885666,-20.383835036535654,
17.79999999999997,7.046458885072213,0.2501588263765797,-3.0357142857142776,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366316321427258,0.0,-9.027903426295225e-05,9.889778816465983,0.8499645849885666,-20.383457482834253,
17.999999999999968,7.046458885072213,0.2501588263765797,-3.0428571428571347,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366446323236594,0.0,-6.500090466969865e-05,9.889778816465983,0.8499645849885666,-20.383075595875177,
18.199999999999967,7.046458885072213,0.2501588263765797,-3.049999999999992,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.836653992453932,0.0,-4.680065136275502e-05,9.889778816465983,0.8499645849885666,-20.382689417381677,
18.399999999999967,7.046458885072213,0.2501588263765797,-3.057142857142849,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.836660731747728,0.0,-3.3696468981059266e-05,9.889778816465983,0.8499645849885666,-20.38229895927468,
18.599999999999966,7.046458885072213,0.2501588263765797,-3.064285714285706,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.836665584039261,0.0,-2.4261457666785444e-05,9.889778816465983,0.8499645849885666,-20.381904227514656,
18.799999999999965,7.046458885072213,0.2501588263765797,-3.071428571428563,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366690776891654,0.0,-1.746824952055803e-05,9.889778816465983,0.8499645849885666,-20.381505263824852,
18.999999999999964,7.046458885072213,0.2501588263765797,-3.0785714285714203,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366715931170963,0.0,-1.2577139654279533e-05,9.889778816465983,0.8499645849885666,-20.381102080126198,
19.199999999999964,7.046458885072213,0.2501588263765797,-3.0857142857142774,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366734042252069,0.0,-9.055540551106133e-06,9.889778816465983,0.8499645849885666,-20.380694682379158,
19.399999999999963,7.046458885072213,0.2501588263765797,-3.0928571428571345,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366747082230463,0.0,-6.519989196274167e-06,9.889778816465983,0.8499645849885666,-20.380283112306984,
19.599999999999962,7.046458885072213,0.2501588263765797,-3.0999999999999917,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366756471014907,0.0,-4.694392220994103e-06,9.889778816465983,0.8499645849885666,-20.37986738779107,
19.79999999999996,7.046458885072213,0.2501588263765797,-3.1071428571428488,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366763230939704,0.0,-3.3799623989416715e-06,9.889778816465983,0.8499645849885666,-20.379447514791877,
19.99999999999996,7.046458885072213,0.2501588263765797,-3.114285714285706,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366768098085555,0.0,-2.4335729272628725e-06,9.889778816465983,0.8499645849885666,-20.379023535032662,
20.19999999999996,7.046458885072213,0.2501588263765797,-3.121428571428563,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366771602430574,0.0,-1.752172508151517e-06,9.889778816465983,0.8499645849885666,-20.37859546043435,
20.39999999999996,7.046458885072213,0.2501588263765797,-3.12857142857142,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366774125558982,0.0,-1.2615642055457954e-06,9.889778816465983,0.8499645849885666,-20.378163308878335,
20.59999999999996,7.046458885072213,0.2501588263765797,-3.1357142857142772,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366775942211437,0.0,-9.083262283660076e-07,9.889778816465983,0.8499645849885666,-20.377727092285546,
20.799999999999958,6.946463243085432,0.2506424008551093,3.1188995928938805,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366777250201207,0.0,-6.539948846473464e-07,9.889778816465983,0.8499645849885666,0.18429430029830152,
20.999999999999957,6.846522227403942,0.25398240761809365,3.090328164322452,0.5,-0.1428571428571429,7.250529200596641,0.9995097039489598,-1.8366778191953839,0.0,-4.708763168714824e-07,9.889778816465983,0.8499645849885666,0.2627995242877882,
